Date,Singapore,Australia,Canada,Germany,Japan,Switzerland,U.K.,U.S. NASDAQ,U.S.,France,Netherlands,Sweden,Italy,China,Chile,Indonesia,Philippines,Poland,US SmallCap,Malaysia,Taiwan,Mexico,Korea,Brazil,South Africa,Denmark,India,China,Hong Kong,Thailand,Turkey,Spain,Vietnam,Saudi Arabia
10/31/23,2506.5964,4373.8312,3597.4862,1949.9839,3273.306,7365.0161,12378.6286,16511.1816,19518.2904,2313.0777,4075.0976,8774.6051,384.0464,60.9977,2318.6946,0.9733,33.6186,713.4399,2440.7767,243.8835,551.5786,10140.5826,0.8545,4194.2308,191.3838,20923.3091,40.9299,62.3473,3599.4964,29.9001,596167.2032,547.6005,767.8532,355.8825
11/30/23,2555.7452,4790.286,3973.1974,2209.5733,3552.1122,8044.0116,13296.6217,18300.1893,21300.8174,2532.9842,4614.5193,10086.2118,423.1308,62.5102,2569.4406,1.0386,36.3789,781.0902,2661.1427,251.092,624.1841,11724.3042,0.986,4794.2802,206.348,22557.2419,43.694,63.522,3611.0534,30.3728,642920.2543,629.8004,850.8759,372.8287
12/29/23,2745.5739,5328.3589,4244.164,2306.8801,3703.1982,8502.0034,13924.0115,19328.3828,22265.9851,2648.2208,4938.1164,11308.705,436.2843,60.9197,2723.7264,1.0879,38.0146,847.8737,2986.6197,255.5785,657.368,12837.4736,1.0614,5143.57,219.1616,23400.357,47.2329,61.866,3799.8689,32.1847,601889.5673,640.7024,882.0043,400.7758
1/31/24,2621.9182,5223.6996,4212.9761,2284.8305,3874.0039,8475.5232,13748.9633,19530.2347,22639.9115,2647.5882,5237.5787,10839.4894,436.1917,54.4467,2424.6966,1.0695,38.4987,818.7027,2870.4471,254.4555,649.0656,12599.3283,0.9585,4840.8329,205.6519,24573.898,48.4071,55.4046,3431.2909,29.7297,663991.803,631.2903,880.7242,395.7668
2/29/24,2644.5929,5203.2818,4242.2733,2373.6212,3989.0464,8289.0705,13844.1122,20745.1662,23848.7718,2717.47,5498.4252,11365.5753,461.5266,59.0168,2560.122,1.1028,40.5262,869.5949,3032.6447,260.5243,684.446,12245.0703,1.0233,4853.2924,194.4925,25452.1378,49.7358,60.1653,3588.9231,29.8947,684713.088,623.115,942.6767,421.9018
3/29/24,2750.2587,5382.418,4417.9648,2464.536,4079.3254,8350.0235,14588.8019,21128.8521,24616.0733,2799.8773,5696.4824,11359.423,494.405,59.5566,2614.8763,1.1139,40.4203,876.5392,3141.1758,263.4735,737.0042,12906.0235,1.0823,4766.7988,204.0249,26790.7913,50.1497,60.7808,3357.2983,29.7368,689608.1335,691.7638,966.4917,412.5767
4/30/24,2858.66,5179.5901,4269.832,2361.0657,3880.6321,7909.7067,14922.5439,20203.3742,23610.6526,2709.0087,5443.9276,11043.7363,475.144,63.4322,2596.4046,1.0194,38.1463,887.6292,2920.0915,267.2434,719.6941,12427.2526,1.0168,4573.7163,210.4854,26657.4591,51.2722,64.6898,3530.6852,29.1789,788532.5098,670.4032,893.0268,406.9257
5/31/24,2968.4441,5371.5499,4416.8523,2429.7121,3930.2523,8529.6539,15580.3087,21614.1907,24781.3998,2761.7956,5753.6084,11776.1457,494.5077,64.7741,2751.5851,0.9561,35.8311,921.0139,3066.7057,274.9881,757.8575,12125.5079,0.9823,4344.5889,210.0594,27922.4898,51.6975,66.0907,3619.1912,28.7825,839777.7164,708.9684,929.1128,376.2666
6/28/24,2992.8918,5484.0076,4329.6378,2385.489,3898.5902,8532.0868,15373.7549,22918.1796,25670.5265,2550.2227,5932.0535,11544.8632,469.5416,63.1317,2602.26,0.9805,36.2865,933.7191,3038.2942,274.5963,845.4322,10849.3156,1.0669,4188.5701,229.8836,28784.1826,55.3349,64.3583,3385.6432,28.1752,840456.8425,674.8097,899.2129,383.9095
7/31/24,3082.4869,5580.0698,4542.7277,2431.2913,4124.4062,8942.5871,16026.9226,22751.4435,25983.0016,2608.7984,5632.6116,11614.2567,485.5593,61.7909,2590.0508,1.0156,37.7806,894.599,3346.9821,289.0562,803.7517,10934.0662,1.0682,4242.6354,241.3751,27585.1525,57.5638,62.9191,3400.1895,29.9173,827167.9912,695.1478,886.3391,399.4979
8/30/24,3247.1511,5805.7174,4728.0075,2546.5124,4144.4661,9368.6974,16730.6449,22918.7773,26613.2854,2707.8797,5722.1663,12146.274,509.3629,62.3702,2677.4088,1.1119,41.6469,914.9415,3296.9323,317.3303,829.7404,10363.8971,1.0387,4531.1914,249.0839,28619.6848,58.1563,63.2431,3600.0375,32.4167,744086.728,729.4032,907.4441,401.8941
9/30/24,3518.2912,6151.0356,4855.124,2641.3902,4088.9809,9253.1696,16804.5764,23550.5819,27181.5895,2742.5311,5637.1702,12512.9893,508.4845,77.1101,2740.9169,1.1273,44.0056,901.6225,3319.9743,330.9134,840.8119,10489.8383,1.001,4493.5788,266.992,25757.158,59.4382,77.7926,4212.004,36.2305,734422.0233,766.8168,912.4678,405.4247
