Date,Singapore,Australia,Canada,Germany,Japan,Switzerland,U.K.,U.S. NASDAQ,U.S.,France,Netherlands,Sweden,Italy,China,Chile,Indonesia,Philippines,Poland,US SmallCap,Malaysia,Taiwan,Mexico,Korea,Brazil,South Africa,Denmark,India,China,Hong Kong,Thailand,Turkey,Spain,Vietnam,Saudi Arabia
1/31/13,12.5612,16.5013,15.3455,11.8374,14.5093,19.1678,13.2342,18.0378,15.4363,13.5032,15.1777,14.9705,10.5075,11.4453,21.0805,15.789,20.6275,10.0299,19.301,15.7259,16.724,17.332,10.0683,14.4446,15.6275,19.9743,15.4594,11.1115,15.0801,14.6009,11.0389,12.7804,15.1403,
2/28/13,13.9431,17.6314,13.6808,11.3849,14.3786,15.7802,13.5532,17.4164,13.9969,12.2159,13.5825,14.9549,10.9173,11.3478,20.5417,16.445,23.0602,9.9855,18.9411,14.6643,16.9669,16.1394,9.3276,11.0439,15.8014,17.4561,14.7332,10.6137,13.2569,12.991,10.7579,10.4702,9.8156,
3/29/13,14.2903,17.1163,13.6396,12.1964,15.2375,16.1734,11.0112,16.9194,14.5035,12.2771,13.1366,14.3455,10.0875,9.4501,19.0742,15.6611,21.0516,11.9394,17.9667,15.1245,14.6541,16.505,9.0797,11.1936,15.4759,16.9211,14.7477,9.1932,15.2124,12.9208,11.4075,10.2847,9.8251,
4/30/13,14.7521,14.8388,13.8928,12.464,16.5782,16.8288,11.2719,17.7573,14.8348,13.2815,13.444,14.9098,11.4183,9.2499,18.4074,16.0776,21.8087,12.0766,18.1728,15.4217,14.928,16.18,8.7003,11.2128,13.2634,17.2125,13.9423,9.2634,15.5504,13.3066,11.4795,11.2161,9.3155,
5/31/13,14.2758,13.8673,14.3282,12.7941,15.1665,16.6003,10.9959,18.4274,15.166,13.5252,14.0296,14.8251,11.7146,9.7445,17.1828,15.5278,20.9425,13.2205,19.2654,16.2873,14.9934,15.1065,9.0704,11.1934,14.5683,17.0968,14.3049,9.1151,15.3251,12.8552,10.7415,11.1632,10.3156,
6/28/13,13.7509,13.6561,14.2163,12.3016,15.0512,16.1866,10.6927,18.1374,14.9438,12.7856,13.0011,14.2579,10.7825,8.4737,17.5186,15.4026,19.5506,12.312,19.3878,16.6389,14.7473,14.6419,8.6052,10.2732,14.2091,16.4498,14.1403,8.2522,14.3631,12.9257,9.6678,10.8427,9.2229,
7/31/13,14.3724,14.4793,15.3511,12.7117,14.5087,16.792,11.6016,19.9167,15.7821,13.9711,14.1683,15.892,11.6756,8.5698,16.2921,15.0297,20.1791,13.0062,21.3312,16.3281,14.8789,15.5151,9.1394,10.7655,14.8873,17.6422,14.1652,8.6134,14.9167,13.0056,9.3395,12.1787,9.3111,
8/30/13,13.5914,15.217,15.6362,12.6801,13.9312,16.571,11.9921,19.6148,15.2978,13.8162,14.4452,15.5254,12.5639,9.0341,16.669,13.7508,18.5026,13.4492,20.7102,15.9248,14.6876,14.7406,9.3857,10.9916,15.7153,17.4922,14.0508,8.8025,14.3471,11.8566,8.3734,12.0764,7.7849,
9/30/13,14.3492,15.4188,15.9012,13.3749,14.9753,17.35,12.6327,20.5632,15.7131,14.8939,15.0844,16.2063,13.3635,9.3322,17.7233,14.3257,18.6904,13.2867,21.7959,16.381,14.9568,15.303,9.8568,11.8385,16.5382,17.644,14.0181,9.1724,14.9579,12.7616,9.4672,13.579,7.7208,
10/31/13,14.7005,16.286,16.5384,14.0127,14.8031,18.0758,13.26,20.5193,16.5639,15.1287,15.4484,16.6983,14.0377,9.2743,18.4087,15.2915,20.0512,14.0779,22.4115,16.9563,15.7435,16.5208,10.3097,13.0139,17.2016,17.9333,15.199,9.3567,15.1177,13.6042,9.8041,14.8121,8.115,
11/29/13,14.4427,15.9732,16.8783,15.2836,15.1551,18.2981,13.4434,21.3815,17.041,15.5057,15.9705,17.3354,14.6804,9.5836,17.5299,14.3767,19.2684,14.1753,23.3669,17.1267,15.8133,17.3148,10.5546,12.8778,16.6102,18.881,16.0108,9.8545,14.7799,12.743,9.5685,15.1531,9.7394,
12/31/13,14.2484,15.7656,17.2532,15.5704,15.7015,18.2543,13.9169,21.9168,17.4757,15.6647,16.3975,17.8821,14.8279,9.1626,17.2177,14.4774,18.2514,13.1595,24.0122,17.4657,16.1384,17.485,10.3822,12.7947,17.3028,19.3332,16.4241,9.4684,14.5516,12.1553,8.6588,15.2638,9.6499,
1/31/14,12.7084,15.2307,17.4142,15.3366,14.6119,18.5962,13.8846,21.4038,16.475,15.5522,15.6628,17.4677,13.8707,8.8192,15.7973,15.0304,18.8459,13.428,22.9355,16.8776,15.7601,17.6475,10.1008,11.4297,16.5253,20.5283,15.8458,8.7955,13.7497,11.8407,8.0746,16.34,10.9624,
2/28/14,12.7408,15.9981,15.5072,15.3331,14.154,17.9236,15.2502,22.2874,16.2782,14.9786,16.4175,16.9268,16.2851,8.9316,14.1217,15.0011,20.4436,14.6269,23.7596,15.9252,14.9612,15.0979,9.3195,9.9859,17.1754,18.3717,16.2376,8.9971,13.524,11.5954,7.9617,14.6473,15.0726,
3/31/14,13.0203,15.9901,15.6081,14.0199,13.9637,17.96,12.7634,20.3227,16.346,14.9582,16.9212,16.7481,14.9412,8.7066,15.4154,14.5744,18.4919,13.8005,21.0676,16.0179,14.8059,16.1815,9.4205,10.5959,16.798,17.8234,16.9902,8.5163,13.0755,12.1941,9.6964,15.4315,15.154,
4/30/14,13.1522,16.2886,16.0552,14.117,13.6905,18.2605,13.351,19.6373,16.5081,15.3608,17.8127,16.8312,15.3414,7.9451,15.9461,14.8402,18.7285,14.0769,20.5239,16.1806,14.4951,16.405,9.5424,10.9893,16.7249,17.3625,14.7815,8.3862,13.2123,12.6038,10.5419,15.9754,15.0447,
5/30/14,13.2885,14.8747,15.8119,14.2334,14.2758,18.6923,13.7217,20.4004,16.8583,15.8942,18.9709,16.9901,15.6008,8.0117,16.4909,14.9266,18.915,14.0896,20.9577,15.6909,14.6876,16.9439,9.93,10.9482,15.6935,17.1701,15.771,8.7502,12.8958,12.6044,11.3045,16.7321,15.2979,
6/30/14,13.1237,14.785,16.4393,14.3314,15.2191,18.6378,13.7879,21.4803,17.2628,15.7998,19.49,16.5052,15.9292,8.054,16.7555,15.0079,19.7316,13.6437,22.9034,15.9975,15.161,17.8834,10.2933,11.6853,16.1756,18.0714,16.6916,8.9109,12.2552,13.5145,11.1284,16.9754,14.7568,
7/31/14,13.8579,15.743,16.8862,13.8404,15.2634,18.2184,14.1378,21.3142,17.0901,16.3252,18.9761,15.9496,15.8156,8.681,16.5065,15.7994,19.6685,13.1671,21.6036,15.7839,14.4539,18.3839,11.0106,12.2344,16.3445,17.9436,16.8939,9.4836,12.8597,13.7081,11.5578,16.7194,16.1776,
8/29/14,13.5662,15.7128,17.0537,13.9315,14.8616,18.7347,14.1953,22.4648,17.7232,16.8819,20.4614,16.1205,15.9525,8.7248,16.7184,15.7729,20.267,13.6775,22.9143,16.3084,14.5797,18.864,10.9406,13.4275,16.7973,18.5718,17.209,9.414,12.8259,14.3967,11.1597,16.6882,17.3521,
9/30/14,13.4531,14.9361,16.4048,13.9054,15.4192,18.7664,13.5856,22.0162,17.4843,16.7982,22.1014,16.2377,16.198,9.3205,17.0718,15.9086,21.0859,14.1695,21.5408,16.2625,13.758,18.317,11.0755,11.795,16.1456,18.8266,17.3157,8.8134,11.5565,15.0285,10.3266,16.8434,16.0972,
10/31/14,13.1895,15.8756,16.3358,13.8713,14.9259,18.4801,13.7755,22.2008,18.0155,16.346,21.7934,16.2964,15.7384,9.6872,17.4634,15.8898,20.8781,14.0507,23.0871,16.4396,13.9486,19.12,11.1496,12.1218,17.1503,18.6536,17.9577,9.2534,12.2328,15.5347,11.0504,16.3848,15.2178,
11/28/14,13.7388,15.2188,16.2191,14.9457,15.6754,19.3255,13.969,22.9311,18.4663,17.0988,23.4676,16.8769,15.7213,10.8893,18.0702,16.2776,21.3317,13.5276,23.0942,16.4831,14.252,18.3754,11.5772,12.4715,17.2439,18.8585,18.8739,9.5531,11.9565,15.9075,11.827,17.0544,14.7706,
12/31/14,13.8285,15.4645,16.1932,14.7521,15.5426,18.8084,13.7966,22.4695,18.5306,16.9013,23.7988,16.9523,14.8651,13.6201,17.485,16.4302,21.2107,13.1977,23.5859,15.9962,14.2214,17.9115,11.1227,11.3275,17.8149,18.6307,18.084,9.8689,11.4813,15.1089,11.7485,16.3591,15.3912,
1/30/15,12.743,16.2566,16.2889,16.2455,15.3202,17.6407,15.1159,21.8919,18.1974,18.0307,26.1212,16.2977,14.0741,13.5761,14.8056,16.5358,22.3437,13.4322,22.6889,16.0589,14.2823,17.8464,11.5216,11.055,18.88,21.9575,19.2054,10.1097,12.1485,16.4135,12.1398,16.6008,15.7977,
2/27/15,13.1833,16.853,17.7917,17.3543,16.0324,20.1553,16.6553,22.7563,18.4751,17.04,18.4647,18.1139,17.6202,14.0931,15.5519,17.0987,22.6965,13.609,22.8288,16.2111,14.5684,17.1618,9.8024,12.7417,18.7294,20.3323,18.1783,10.4532,10.6225,14.6783,11.2581,15.6088,14.1093,
3/31/15,13.3949,16.7501,18.1675,16.3345,16.2491,20.2937,16.3112,21.1331,18.1837,17.5112,18.7233,16.2791,16.6345,16.0381,15.4155,16.2641,21.0988,13.656,21.2523,16.5006,12.9008,16.8905,9.9526,12.4739,16.7513,21.6105,17.7037,10.4277,15.8017,14.4826,9.8761,16.5203,13.4387,
4/30/15,13.8284,16.4138,18.6197,15.8093,16.7875,18.1,16.9499,21.6044,18.601,17.6361,18.6526,16.1078,16.9168,17.6918,16.5855,14.7446,20.1866,14.2301,20.9932,16.4089,13.3282,17.3518,10.1971,14.3096,17.3653,21.2986,17.4709,11.743,17.3043,14.7028,10.2952,16.2292,14.5487,
5/29/15,13.3913,17.0423,18.5228,15.6877,18.1916,18.1548,15.9861,22.1044,18.8063,17.268,19.1592,16.2281,17.0455,17.9226,16.1017,15.639,20.2273,13.5148,21.7155,15.9765,13.3113,17.5571,9.9223,13.1993,16.2296,20.993,18.642,11.1588,15.4154,14.4495,10.2331,15.7113,14.8325,
6/30/15,13.3194,16.2592,18.0514,14.957,17.702,17.2442,15.0253,21.9536,18.543,16.4859,18.3822,15.2584,16.2799,17.2092,14.9748,14.9537,20.2887,12.5519,21.7606,15.8617,12.911,17.8807,9.8718,13.276,17.5768,20.0261,19.6079,10.5659,14.9935,14.8811,10.1612,14.8642,16.6613,
7/31/15,12.6113,16.5241,18.2963,15.6193,17.3213,18.827,15.9422,23.5882,19.2337,17.5466,19.3554,16.2265,17.7927,15.0146,14.8748,14.7774,20.4474,11.6962,21.8438,16.488,12.4037,18.6648,9.9304,12.6569,17.3559,21.4531,20.6025,9.541,14.9841,14.6578,9.9183,15.4114,16.675,
8/31/15,11.5061,15.476,17.3903,14.2078,15.6855,17.3909,15.144,22.1416,18.1325,15.9827,17.5383,15.0027,16.5709,13.478,15.504,14.5509,19.4795,12.141,20.8883,15.6577,11.888,18.3351,9.4433,11.7002,16.9629,20.1192,19.8698,9.0381,12.9651,14.2231,9.6142,14.2276,16.2478,
9/30/15,11.0504,14.9221,16.6547,13.5606,14.4078,16.8886,15.0395,21.523,17.6697,15.166,16.6804,14.2198,16.2618,12.9852,14.7456,13.3763,19.2883,12.028,20.0909,16.0624,11.78,17.8921,9.7822,11.3245,16.1838,19.7671,19.8037,8.7945,12.3174,13.8569,9.5064,13.0441,15.9888,
10/30/15,12.1103,15.7079,17.3323,15.8574,15.9439,18.4828,17.0872,22.0679,19.38,16.8713,18.9231,15.5965,18.2654,14.3832,16.5579,14.7648,19.882,12.1453,17.0918,16.9493,12.2771,20.0532,10.5899,11.8727,17.3023,20.4804,20.1387,9.591,13.4405,15.3945,10.434,14.4434,16.4359,
11/30/15,11.5917,15.5727,17.573,16.8692,15.9807,18.6073,17.7946,22.3442,19.3758,17.0684,19.463,16.0715,20.6318,14.6364,15.8339,15.2272,19.37,11.688,17.7651,17.258,11.985,19.3312,9.5112,11.7266,16.5873,22.0985,19.9365,9.4001,13.0639,15.6466,9.7802,14.6715,15.638,
12/31/15,11.777,16.2538,16.8842,15.8593,15.7482,18.5218,17.4724,21.7791,19.0586,16.2498,18.5162,15.2423,19.7022,15.162,16.7811,16.1382,19.4848,11.6758,16.8968,17.6559,12.0285,19.0343,9.7151,11.2225,16.2822,22.8656,20.4694,10.2502,13.2606,14.9789,9.2691,13.343,21.5791,
1/29/16,10.2645,15.7932,16.2178,14.4422,14.3711,21.653,17.9489,19.7736,18.1924,15.7652,18.783,15.8328,17.9723,11.8266,17.5546,16.4399,18.7923,12.0387,15.4709,17.3406,11.6918,18.9231,10.2834,10.5978,16.1047,23.5436,19.7119,9.0287,11.9223,15.0378,9.5541,12.6443,20.4238,
2/29/16,11.3208,14.5741,15.7218,13.4822,13.212,19.1081,18.9033,19.8267,17.0672,14.7935,16.108,13.8819,16.543,11.8097,17.9698,17.2602,18.9138,12.521,17.3272,15.2814,12.2094,16.3158,10.7818,10.9465,15.6327,20.6926,18.7969,8.7177,11.991,14.4456,8.3125,12.1081,17.0658,
3/31/16,12.1106,15.2156,17.0655,14.2689,13.7204,19.7151,18.4271,20.7131,18.4159,15.2447,16.8251,14.055,14.1879,13.244,15.0914,15.827,18.1995,12.804,18.978,16.3719,13.0657,17.4821,11.4111,14.0023,17.4114,21.4,20.5225,10.2085,14.532,15.3828,9.1623,12.6355,17.1248,
4/29/16,12.0687,15.7359,18.0305,14.1519,13.8892,20.2356,18.9435,21.1757,18.8475,15.2536,16.9762,14.6435,14.7938,13.1273,14.3012,15.6352,17.7338,12.1357,19.5679,16.0263,12.5399,17.4315,10.7853,15.1112,17.4026,21.9666,17.0791,10.2221,14.5191,15.4898,9.3592,13.4258,17.6488,
5/31/16,11.7703,16.7539,18.0295,14.1165,15.1797,20.9875,18.7099,22.2373,19.1114,15.6067,17.2843,14.7032,14.3821,13.1698,12.8271,15.8449,18.8408,11.2751,20.3951,15.8565,13.0867,17.0209,10.7247,13.1572,17.5685,22.6536,17.8879,10.2849,14.1215,15.637,8.5892,13.2293,19.6831,
6/30/16,12.1718,16.4149,18.1128,13.2148,13.8487,20.7247,19.0293,22.04,19.2185,14.6466,16.6285,14.3233,13.2048,13.2075,14.4053,16.9793,19.7281,11.0247,20.0565,16.3871,13.4197,17.9291,10.6688,14.2659,16.4173,21.4496,17.8251,11.4374,14.235,15.6721,8.5339,12.0912,21.2156,
7/29/16,12.3205,17.6164,18.6909,14.3158,15.0419,21.5153,20.3555,23.6041,20.0706,15.2993,18.3622,17.2724,14.2142,13.5948,15.9767,17.9482,20.2686,10.8658,21.3929,16.2108,13.9127,18.0552,10.8459,14.473,17.1947,22.25,18.614,11.9501,14.8941,16.441,8.4074,12.833,20.619,
8/31/16,12.3017,17.5678,18.7913,14.8537,15.0958,22.1186,21.4956,23.8206,20.1785,15.1305,18.8616,17.48,14.2108,14.1002,15.6004,18.4961,19.7277,11.475,21.7973,16.5983,14.1313,18.0581,11.0552,14.4047,17.6491,20.7012,18.9625,12.7498,14.9708,16.4816,8.7203,13.0122,19.9928,
9/30/16,12.5877,17.3597,19.0343,14.7287,14.8431,22.0066,21.5028,24.1751,20.146,14.9857,18.9008,18.0038,13.4622,13.7954,15.7584,18.6899,19.482,10.9936,22.0622,16.4767,14.3048,18.0133,11.117,14.7679,18.2839,19.6368,18.4443,13.1845,15.1372,15.9571,8.7493,13.2747,19.7711,
10/31/16,12.3141,17.2031,18.9435,15.0984,15.472,21.3095,21.1581,23.5789,19.7135,15.0091,19.2537,18.3009,14.4337,14.2712,17.2925,18.612,18.792,11.6854,21.1524,16.6352,14.4234,19.0873,11.304,15.3178,18.3077,18.8274,18.7168,13.0035,14.894,15.6743,8.7386,14.0805,18.9944,
11/30/16,12.8336,17.6934,19.1698,14.6093,15.9371,20.9129,21.1568,24.0859,20.4448,14.872,18.8462,18.0426,14.7515,15.0123,16.1558,16.9948,17.5627,11.457,23.7245,16.083,14.2231,17.8943,11.2014,15.5692,17.8442,18.0661,17.9892,13.0646,14.4076,15.5012,8.2078,13.0905,18.5048,
12/30/16,12.7246,18.8136,19.4153,15.7756,16.6777,21.6163,22.2163,24.3716,20.7512,15.8738,20.0521,17.9138,16.9948,14.4258,16.7947,17.8611,18.2977,12.7429,24.4666,16.332,14.1872,18.3616,11.392,14.7531,18.5479,18.6499,17.7222,12.6522,13.3544,16.0512,8.5913,14.1787,17.8285,
1/31/17,13.366,18.3757,19.4983,15.7378,16.4863,22.221,22.9543,24.8716,20.9041,15.6996,19.9151,17.3204,16.303,14.675,17.5685,17.737,19.3627,12.7229,24.4517,17.0177,14.4501,18.9238,11.7327,15.7794,18.8318,18.9092,19.0289,13.4786,13.766,15.3919,9.4573,13.4029,18.1558,
2/28/17,13.2503,17.1406,15.9911,15.6294,15.1258,21.1011,15.2776,22.8602,19.6083,14.5891,17.3647,18.086,17.6588,15.1333,16.5716,17.8115,18.9856,13.8747,21.6736,17.605,14.8312,15.7569,9.3503,15.787,18.8025,17.8888,20.1269,13.9077,13.3282,15.1516,8.5117,13.026,15.7799,
3/31/17,13.5897,17.6284,16.3296,15.0549,14.8612,21.4222,15.4342,23.1505,19.4946,15.2305,18.1498,17.9716,9.5927,14.8677,17.2901,16.2979,17.5293,11.5975,21.9293,16.9183,13.1135,16.5029,9.3263,12.4914,18.6834,18.0253,20.7173,12.6277,15.1521,15.401,8.4555,14.3015,16.1359,
4/28/17,13.5266,17.8449,16.1246,15.1715,14.8027,21.9484,15.4496,23.5901,19.6836,15.2718,18.8083,18.118,9.3053,13.3919,17.2976,16.6403,19.2037,12.1472,22.2337,17.2644,13.3553,16.1197,8.9734,12.7197,19.7095,19.0724,18.1273,12.9556,15.4184,15.3063,8.8883,14.3197,16.3497,
5/31/17,13.7343,15.3945,15.6658,14.8588,14.8359,22.2935,16.2316,24.1599,19.877,15.2313,18.1475,18.145,8.5344,13.434,17.1496,17.1046,19.6519,11.6525,21.7352,17.0965,13.7289,15.5577,9.3836,12.1254,19.7709,19.3466,18.7241,13.448,15.843,15.3045,8.7545,14.4167,16.4116,
6/30/17,13.7766,15.5022,15.5194,13.9807,15.2508,21.6619,16.0949,23.6033,19.9561,14.6459,17.5671,17.8172,12.3542,13.8251,17.6016,17.5379,19.5476,11.6457,22.3058,16.9954,14.4275,15.5418,9.3415,12.1933,15.9694,19.0215,18.5193,13.5668,16.8416,15.2272,8.9101,14.1113,17.8078,
7/31/17,14.1971,15.71,15.7129,13.9374,14.9298,21.9164,16.8952,24.444,20.4194,14.9523,18.4627,17.4717,12.8041,14.2221,19.2779,17.5434,19.9118,11.9809,22.7259,16.9203,14.5918,16.1867,9.1725,13.0379,17.2886,19.1161,19.9487,14.5644,17.1885,15.3367,9.1988,14.3002,17.7477,
8/31/17,13.8416,15.5899,15.3757,13.5577,14.0195,21.6092,16.8164,24.4045,20.5228,14.6372,18.1727,17.4371,11.8246,14.514,20.1441,17.4737,19.7133,12.4522,22.4481,17.341,14.5697,16.4647,8.9957,14.5924,17.4713,19.7346,20.0757,14.5382,17.0211,15.8552,9.0996,13.8802,17.9159,
9/29/17,13.517,15.4724,15.8397,14.8195,14.5582,22.35,17.0174,24.5824,21.0268,15.4318,18.754,18.4069,11.9486,14.4934,21.2721,17.6798,20.5226,11.9285,24.1018,17.2543,14.0353,16.1504,9.2108,15.2667,17.07,19.6416,19.6353,14.69,16.4181,16.2765,8.4139,14.0326,18.9174,
10/31/17,14.1103,15.9606,16.184,15.0828,15.0485,22.974,17.3291,25.2138,21.6567,15.9123,19.1059,18.5703,12.0274,14.6384,21.9283,17.7938,21.1103,12.1276,23.7293,17.4174,14.845,15.2649,9.6202,15.0566,18.1,20.1518,21.1856,15.0395,16.3786,16.7849,8.8147,14.8138,19.6975,
11/30/17,14.209,16.2134,15.8531,14.5982,15.126,23.8446,16.6834,25.6141,22.258,15.7883,17.5593,17.4343,11.7134,14.5179,19.3978,17.707,20.6569,11.4201,24.3535,17.1946,14.3866,14.8172,9.3241,14.6975,18.8295,19.5078,20.6746,15.0509,16.2129,16.5104,8.2236,14.2026,24.6153,
12/29/17,14.187,16.621,16.1262,14.589,15.3841,24.1956,17.5815,25.5848,22.5345,15.849,17.459,17.1358,11.3448,14.6034,22.0839,19.1913,21.5394,11.8362,23.9857,17.582,14.555,14.9429,9.3542,15.6544,18.4637,19.6113,21.816,15.1786,16.6607,17.0027,9.0387,14.0099,26.9261,
1/31/18,14.9644,16.3905,15.4428,14.5344,15.2956,25.9165,17.6605,28.2767,23.7126,16.0416,17.6395,16.1211,12.2746,15.3091,23.1487,19.4056,21.9163,12.0247,24.7385,18.0876,15.3585,16.2453,9.8548,17.364,18.3398,19.4539,21.8181,17.0225,16.9899,16.9801,8.7459,14.6266,23.7527,
2/28/18,13.6269,15.5808,14.6525,13.7637,14.6747,19.2429,13.9481,27.1045,18.5673,15.3173,17.9118,16.4063,11.9886,14.3663,19.5612,18.6624,21.2366,11.295,19.1856,17.0586,14.8495,14.2561,8.4457,17.4306,17.2089,18.2796,20.9031,15.85,14.6125,16.25,8.4243,12.6461,23.6695,
3/30/18,13.2825,14.8747,14.6451,13.44,14.1753,18.8873,13.9643,21.6483,18.0026,15.0168,17.8318,15.9299,12.0332,13.4482,19.6356,15.9577,17.6782,10.9505,19.4912,17.1906,13.8749,14.109,8.5367,13.2683,16.1859,17.6259,20.2866,12.933,15.5053,15.595,7.9547,12.3157,24.7685,
4/30/18,14.0935,15.5323,14.9224,14.03,14.6909,18.7088,14.4543,21.4393,17.9698,15.838,18.2739,16.2464,12.84,12.0322,19.5288,15.3573,17.3681,11.4803,19.5337,17.0816,13.5637,15.028,8.6765,13.1551,16.7879,17.559,18.9823,12.9917,15.9434,15.7293,7.1939,12.8336,22.693,
5/31/18,13.0748,15.5062,15.1052,13.6748,14.3771,18.0212,14.4127,22.454,18.3107,15.1905,17.8562,16.1532,11.2941,12.1183,17.4928,15.1753,17.02,10.8937,20.4678,16.054,13.8293,13.5938,8.3301,11.5001,15.8662,17.8747,18.5772,13.2117,15.8298,14.9454,6.5031,11.9359,21.0587,
6/29/18,12.2963,16.0687,15.3325,13.6664,14.1642,18.4433,14.1352,22.4533,18.2874,15.0398,17.8984,16.1486,11.439,11.2394,17.0442,14.3398,16.6979,11.16,20.1854,16.1709,13.6253,15.2,8.0698,11.0364,14.9602,17.3636,18.9173,12.7088,14.5739,13.9032,6.3619,12.0219,20.2504,
7/31/18,12.5949,16.479,15.5647,14.4202,14.1318,19.0602,14.4875,22.8339,18.9916,15.3458,18.5452,16.689,11.6451,11.506,17.4391,14.8574,17.8902,12.074,20.4782,17.0399,14.2152,15.4308,8.0149,12.622,15.1509,18.9304,20.1892,12.7043,14.8155,15.0397,6.3207,12.3491,19.9867,
8/31/18,12.3039,16.2503,15.2323,13.9358,14.0455,18.5684,13.8287,24.1503,19.6933,14.8488,18.0679,17.107,10.6399,10.9868,16.4664,15.4096,18.562,12.5385,21.5513,17.6476,14.4889,15.0111,8.1344,11.8355,15.4058,18.7414,20.9817,12.3956,14.4612,15.2129,6.0541,11.6928,20.3022,
9/28/18,12.5882,15.9285,15.0515,13.7753,14.6849,18.3853,14.2566,23.7544,19.6881,15.2238,16.1195,17.3657,10.9017,11.5004,17.5231,15.3886,17.2756,12.1023,21.0151,17.5272,14.3024,15.096,8.1534,11.9706,14.4428,18.1863,19.6717,12.3987,14.0024,15.4848,6.5819,11.7352,20.5856,
10/31/18,11.64,14.9673,14.0491,13.0855,13.2869,18.1474,13.361,21.2636,18.2941,14.1087,16.6912,15.7205,10.2281,10.7038,16.432,15.2258,17.0504,11.1339,18.9974,16.624,12.7042,13.1715,7.3093,13.2003,13.2923,16.1182,18.2366,11.1853,12.5647,14.6968,6.6034,11.321,18.5863,
11/30/18,11.9318,14.467,14.4802,12.7429,13.1197,18.1431,13.0481,21.2414,18.6116,13.9627,16.2971,15.4372,10.9971,10.6945,16.7726,16.0757,17.529,11.8387,19.4667,16.8135,12.8282,12.7335,7.5219,13.6874,14.0821,16.5825,19.1277,11.9382,13.4951,14.5124,6.5196,11.6188,19.2551,
12/31/18,11.7014,14.3446,13.7884,11.9924,11.9645,17.0507,12.487,19.2323,16.9009,13.4134,15.3111,14.7043,10.4852,10.3628,16.151,16.3218,17.8438,11.817,17.0475,17.0765,12.8956,13.2918,7.4126,13.382,13.8891,15.915,19.1972,11.3024,13.4823,14.1138,6.4504,10.9967,18.5183,
1/31/19,12.0581,14.8231,15.1088,13.1034,12.7917,19.7837,12.839,21.3463,18.458,14.3211,15.04,16.3116,11.4601,10.8503,18.3264,17.1145,19.1677,12.2094,18.989,17.2692,13.3293,14.2623,8.6683,15.3228,14.2332,16.5968,19.3699,12.6856,14.3377,14.8924,7.4636,11.098,16.6507,
2/28/19,12.1152,14.7727,14.4639,13.5769,13.2345,19.2537,12.8679,21.4995,18.0972,14.3027,17.7493,13.7947,11.6228,12.3674,16.0332,15.9218,18.3283,12.1331,18.1412,16.6011,14.0748,11.9452,10.136,12.2415,14.4689,20.0632,19.3481,13.2638,14.0443,15.3842,7.5835,11.4638,19.1606,
3/29/19,12.2719,14.8257,14.6666,13.1629,13.2598,19.777,13.0874,22.8372,18.4476,14.5024,18.3961,13.6423,10.648,12.732,15.8067,15.2477,17.6223,11.2122,17.9626,16.2893,15.1928,12.072,10.5087,12.4792,15.1668,20.7937,20.6064,12.1345,15.9661,15.1782,6.458,11.6057,19.2813,
4/30/19,13.0411,15.2729,15.0129,14.3636,13.6781,19.731,13.195,23.9964,19.1403,15.251,19.2632,15.1829,10.8186,11.6807,14.9818,15.4112,16.9899,11.8271,18.6686,16.4008,15.7866,12.6854,11.5155,12.1137,16.1836,20.8874,19.616,12.4841,16.0165,15.6761,6.65,12.0149,19.8107,
5/31/19,11.8475,16.4283,13.9701,13.1533,13.3357,19.6759,12.4567,22.0803,17.7058,14.3369,17.7595,13.7527,9.6845,11.024,15.3718,15.2882,17.0071,11.5631,17.4855,16.8706,15.0117,12.2653,10.9271,12.8249,15.0969,20.3979,19.9036,11.1282,14.8358,15.5406,6.8108,11.5768,19.0847,15.8066
6/28/19,12.7934,17.1319,14.2985,13.9727,13.6258,20.5174,12.9283,23.8011,19.0273,15.2565,18.5424,14.6991,10.3267,11.468,17.5643,16.0028,17.1042,12.0538,18.8133,17.1727,15.5147,12.3346,11.7897,13.6279,14.8955,21.3418,19.9462,11.9216,15.6716,16.6275,7.1419,11.8172,18.7607,16.6746
7/31/19,12.7825,17.5037,14.2749,14.2262,13.7308,20.2005,13.1232,24.0457,19.5846,15.5308,18.7699,14.5484,10.1091,11.4065,17.0881,16.1839,17.0407,11.9691,18.9549,16.6921,15.8815,11.972,11.6023,13.5503,14.8645,21.8366,19.0061,11.895,15.1134,16.5044,7.6106,11.5462,19.4692,16.992
8/30/19,12.2635,16.8479,13.91,14.2823,13.2095,20.4293,12.9039,23.5701,19.3471,15.5294,18.7018,14.1004,10.0631,11.0469,15.2034,16.0304,16.7217,11.2383,18.3016,16.7033,15.6099,12.3684,11.459,14.2315,14.3648,23.2767,19.6529,11.6957,13.9673,16.4458,7.2382,11.3258,19.5937,17.0578
9/30/19,12.3755,17.2834,14.1434,14.974,13.7452,20.7227,13.7841,23.6026,19.6531,16.2435,19.5636,14.7734,10.3239,11.1895,16.0356,15.6785,16.2891,11.5185,18.9775,16.4886,16.0449,14.3388,12.1388,14.6854,12.9715,23.5079,20.0108,11.6458,13.4896,16.4189,8.1448,12.0387,19.746,17.3319
